author_id,twitter_handle,year,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt
95455794,lesRepublicains,2017,1359,89660,87599,16471,3424
95455794,lesRepublicains,2018,554,79375,68831,12480,2968
95455794,lesRepublicains,2019,922,140831,100075,17367,5084
95455794,lesRepublicains,2020,1288,100359,49055,16328,4042
95455794,lesRepublicains,2021,788,62475,30432,14243,2864
96090970,PCF,2009,13,2,0,0,NA
96090970,PCF,2010,15,0,7,0,NA
96090970,PCF,2011,323,27,408,22,91
96090970,PCF,2012,917,238,4045,262,173
96090970,PCF,2013,1467,902,6661,733,296
96090970,PCF,2014,2058,3451,15091,1564,392
96090970,PCF,2015,2204,5710,21762,1687,774
96090970,PCF,2016,1740,12798,20793,2078,729
96090970,PCF,2017,884,21615,20204,1798,974
96090970,PCF,2018,2147,91672,59923,6675,2077
96090970,PCF,2019,2270,195552,174611,10304,3073
96090970,PCF,2020,1452,190479,83361,9002,1702
96090970,PCF,2021,569,52229,23444,5455,830
97878686,sdriks,2010,142,11,77,0,NA
97878686,sdriks,2011,148,5,164,16,1
97878686,sdriks,2012,262,76,429,116,NA
97878686,sdriks,2013,137,174,410,160,NA
97878686,sdriks,2014,334,2981,1997,804,100
97878686,sdriks,2015,48,2016,1052,280,89
97878686,sdriks,2016,251,14072,6587,1180,274
97878686,sdriks,2017,461,65218,20393,3944,754
97878686,sdriks,2018,661,217714,60854,13552,512
97878686,sdriks,2019,328,148001,27084,7591,2784
97878686,sdriks,2020,690,280698,46260,16096,4756
97878686,sdriks,2021,129,55476,7963,2818,2568
102018086,MR_officiel,2010,138,8,47,0,NA
102018086,MR_officiel,2011,239,7,258,21,NA
102018086,MR_officiel,2012,544,21,682,117,64
102018086,MR_officiel,2013,1074,172,1411,351,854
102018086,MR_officiel,2014,1436,1200,3173,848,664
102018086,MR_officiel,2015,1073,1145,2169,883,1306
102018086,MR_officiel,2016,515,2453,2080,552,855
102018086,MR_officiel,2017,351,3615,2511,627,1636
102018086,MR_officiel,2018,214,1610,729,364,1465
102018086,MR_officiel,2019,370,4403,1897,1062,1853
102018086,MR_officiel,2020,539,10367,3060,2965,1447
102018086,MR_officiel,2021,285,5400,1275,1967,881
111554559,Enhedslisten,2010,332,32,20,1,1
111554559,Enhedslisten,2011,82,8,27,22,5
111554559,Enhedslisten,2012,46,30,67,18,NA
111554559,Enhedslisten,2013,107,157,197,57,21
111554559,Enhedslisten,2014,116,318,270,88,29
111554559,Enhedslisten,2015,576,4950,4578,639,848
111554559,Enhedslisten,2016,400,5971,3250,542,1082
111554559,Enhedslisten,2017,337,7276,2757,722,840
111554559,Enhedslisten,2018,311,9896,2992,782,1159
111554559,Enhedslisten,2019,202,11968,2488,857,1071
111554559,Enhedslisten,2020,138,6782,1215,741,714
111554559,Enhedslisten,2021,32,1958,245,290,320
115030163,AllianceC,2010,329,1,49,0,104
115030163,AllianceC,2011,138,1,52,13,65
115030163,AllianceC,2012,105,7,152,35,135
115030163,AllianceC,2016,60,191,255,5,300
115030163,AllianceC,2017,23,282,290,11,512
115030163,AllianceC,2018,251,444,288,12,608
115030163,AllianceC,2019,161,563,303,26,173
115030163,AllianceC,2020,31,158,58,3,197
115030163,AllianceC,2021,6,16,8,3,6
116860853,kdnphu,2010,1435,0,405,0,NA
116860853,kdnphu,2011,2311,2,371,2,NA
116860853,kdnphu,2012,2794,3,704,4,NA
116860853,kdnphu,2018,7,19,4,15,1
117395471,oedp_de,2010,84,0,71,0,8
117395471,oedp_de,2011,198,2,96,7,16
117395471,oedp_de,2012,222,3,62,7,12
117395471,oedp_de,2013,284,60,272,17,40
117395471,oedp_de,2014,811,270,729,85,64
117395471,oedp_de,2015,742,363,1013,49,12
117395471,oedp_de,2016,407,593,827,55,4
117395471,oedp_de,2017,440,1715,1190,115,30
117395471,oedp_de,2018,377,3556,2131,100,36
117395471,oedp_de,2019,480,8065,3398,306,165
117395471,oedp_de,2020,198,3788,1856,120,24
117395471,oedp_de,2021,219,4925,1852,149,57
123868861,venstredk,2010,68,0,3,0,NA
123868861,venstredk,2011,102,9,38,8,4
123868861,venstredk,2012,65,17,80,38,31
123868861,venstredk,2013,112,44,122,62,52
123868861,venstredk,2014,236,421,310,146,67
123868861,venstredk,2015,361,2071,1736,505,101
123868861,venstredk,2016,258,1355,504,190,144
123868861,venstredk,2017,224,3645,837,723,173
123868861,venstredk,2018,339,9108,2079,3029,301
123868861,venstredk,2019,407,20824,3948,6002,951
123868861,venstredk,2020,227,15653,1823,2638,1038
123868861,venstredk,2021,148,10315,899,1347,657
126026083,defi_eu,2010,436,1,34,0,NA
126026083,defi_eu,2011,575,1,46,7,2
126026083,defi_eu,2012,669,10,82,20,NA
126026083,defi_eu,2013,471,25,120,8,25
126026083,defi_eu,2014,450,110,268,69,215
126026083,defi_eu,2015,547,243,358,57,41
126026083,defi_eu,2016,927,668,860,55,368
126026083,defi_eu,2017,578,1682,1050,158,564
126026083,defi_eu,2018,971,2941,1243,194,717
126026083,defi_eu,2019,1257,5314,2495,420,780
126026083,defi_eu,2020,1165,7502,3513,827,1108
126026083,defi_eu,2021,431,3305,1347,401,701
135407789,koinwnia,2011,2,1,0,0,NA
135407789,koinwnia,2017,12,19,1,0,NA
135407789,koinwnia,2018,3,4,2,0,NA
135407789,koinwnia,2019,2,2,0,0,NA
135407789,koinwnia,2020,33,34,0,1,NA
135589298,strankaSLS,2010,591,1,12,0,18
135589298,strankaSLS,2011,1419,13,56,236,94
135589298,strankaSLS,2012,847,54,145,427,200
135589298,strankaSLS,2013,1950,327,528,855,357
135589298,strankaSLS,2014,2855,1079,1946,654,1564
135589298,strankaSLS,2015,537,844,667,123,519
135589298,strankaSLS,2016,583,1018,612,139,307
135589298,strankaSLS,2017,535,1188,730,149,206
135589298,strankaSLS,2018,320,2511,1285,178,319
135589298,strankaSLS,2019,394,3822,2010,356,659
135589298,strankaSLS,2020,372,6497,3444,446,622
135589298,strankaSLS,2021,44,666,339,24,177
138343953,lsap_lu,2010,14,0,1,0,NA
138343953,lsap_lu,2012,26,0,2,0,NA
138343953,lsap_lu,2013,24,1,3,0,NA
138343953,lsap_lu,2014,81,13,27,7,33
138343953,lsap_lu,2015,228,28,53,9,27
138343953,lsap_lu,2016,312,91,139,14,49
138343953,lsap_lu,2017,415,539,335,45,163
138343953,lsap_lu,2018,260,639,284,40,94
138343953,lsap_lu,2019,75,193,107,18,37
138343953,lsap_lu,2020,18,82,41,15,7
138343953,lsap_lu,2021,75,386,148,37,62
138355318,NovaSlovenija,2010,32,0,0,0,NA
138355318,NovaSlovenija,2011,120,4,20,44,1
138355318,NovaSlovenija,2012,328,21,146,180,229
138355318,NovaSlovenija,2013,1150,245,606,560,304
138355318,NovaSlovenija,2014,2209,1431,2163,938,984
138355318,NovaSlovenija,2015,1961,1394,1494,733,322
138355318,NovaSlovenija,2016,1948,2739,1686,840,208
138355318,NovaSlovenija,2017,1245,4108,2028,621,124
138355318,NovaSlovenija,2018,918,9954,3804,1168,276
138355318,NovaSlovenija,2019,1175,7539,3450,1163,388
138355318,NovaSlovenija,2020,1328,26095,7657,3126,728
138355318,NovaSlovenija,2021,498,15530,3451,1587,286
146150851,UPYD,2010,689,29,329,4,27
146150851,UPYD,2011,6425,1750,54541,8513,2077
146150851,UPYD,2012,5293,5638,79195,11097,4487
146150851,UPYD,2013,4947,7171,52458,10794,4925
146150851,UPYD,2014,4697,28295,86567,12125,10033
146150851,UPYD,2015,8038,98065,247560,13641,10169
146150851,UPYD,2016,3733,92294,129223,5792,2954
146150851,UPYD,2017,3479,113108,116697,12098,2312
146150851,UPYD,2018,2280,118840,101705,19910,2460
146150851,UPYD,2019,719,34768,23932,3821,1269
146150851,UPYD,2020,1086,59354,39707,6214,2844
147543162,forza_italia,2010,572,2,31,0,NA
147543162,forza_italia,2011,2538,16,255,112,725
147543162,forza_italia,2012,2976,632,6049,5100,21375
147543162,forza_italia,2013,5751,7477,31964,33588,16140
147543162,forza_italia,2014,5766,16954,43709,20216,15462
147543162,forza_italia,2015,2156,15785,21730,6638,9136
147543162,forza_italia,2016,1356,17359,20258,4881,25774
147543162,forza_italia,2017,340,12275,9151,2630,27206
147543162,forza_italia,2018,1172,41400,20161,14178,18901
147543162,forza_italia,2019,963,35136,13951,11269,12393
147543162,forza_italia,2020,643,32930,9949,6769,8968
147543162,forza_italia,2021,281,14936,3959,2835,3496
148867925,compromis,2010,266,0,75,0,192
148867925,compromis,2011,2290,141,5155,423,959
148867925,compromis,2012,4113,1598,30670,1494,3122
148867925,compromis,2013,4218,5384,29949,1485,3640
148867925,compromis,2014,3008,13285,34868,1615,4000
148867925,compromis,2015,3081,43032,68512,3828,3950
148867925,compromis,2016,3899,66309,84510,5325,6576
148867925,compromis,2017,3539,82529,81973,7201,8249
148867925,compromis,2018,4979,99259,64685,9604,7310
148867925,compromis,2019,5132,142225,73544,12580,5278
148867925,compromis,2020,4765,175200,71883,13450,2340
148867925,compromis,2021,1861,84773,29273,8169,791
150196030,Radicali,2010,620,4,113,0,4
150196030,Radicali,2011,2373,56,1087,140,40
150196030,Radicali,2012,4951,1042,9277,1961,3451
150196030,Radicali,2013,2570,1786,8434,2081,1988
150196030,Radicali,2014,1567,1441,3912,422,1005
150196030,Radicali,2015,1157,1483,2120,280,836
150196030,Radicali,2016,822,2936,2264,324,1362
150196030,Radicali,2017,873,11694,7791,994,589
150196030,Radicali,2018,175,7253,3109,501,233
150196030,Radicali,2019,212,6834,2656,231,31
150196030,Radicali,2020,700,17356,5501,622,126
150196030,Radicali,2021,171,4856,1281,140,54
155544328,obloque,2010,520,3,176,0,NA
155544328,obloque,2011,4900,157,4322,269,261
155544328,obloque,2012,5647,1160,18068,884,1505
155544328,obloque,2013,1989,1700,11289,602,640
155544328,obloque,2014,2724,6706,22574,742,2632
155544328,obloque,2015,2684,10318,20429,567,2867
155544328,obloque,2016,3317,28795,43230,821,4481
155544328,obloque,2017,3034,72954,67983,2382,3397
155544328,obloque,2018,2363,69159,48145,2553,2567
155544328,obloque,2019,2997,129791,63986,3237,3160
155544328,obloque,2020,3459,211993,82196,5610,2951
155544328,obloque,2021,1133,55130,21698,1439,995
160449058,dimokratiki,2011,2,0,0,0,NA
160449058,dimokratiki,2012,1789,96,553,531,30
160449058,dimokratiki,2013,2162,67,151,181,14
160449058,dimokratiki,2014,115,14,13,16,NA
160449058,dimokratiki,2015,33,14,7,3,NA
160449058,dimokratiki,2016,10,24,11,5,1
160449058,dimokratiki,2017,3,4,2,13,NA
163366515,Jauna_Vienotiba,2010,939,27,462,0,38
163366515,Jauna_Vienotiba,2011,1311,40,514,141,123
163366515,Jauna_Vienotiba,2012,475,27,239,72,254
163366515,Jauna_Vienotiba,2013,521,86,453,156,251
163366515,Jauna_Vienotiba,2014,433,292,1103,257,667
163366515,Jauna_Vienotiba,2015,166,188,395,116,855
163366515,Jauna_Vienotiba,2016,432,1045,1459,234,510
163366515,Jauna_Vienotiba,2017,379,1658,1190,163,614
163366515,Jauna_Vienotiba,2018,669,8228,2280,653,916
163366515,Jauna_Vienotiba,2019,333,2998,668,152,1151
163366515,Jauna_Vienotiba,2020,310,2387,761,225,851
163366515,Jauna_Vienotiba,2021,133,822,127,216,167
168790724,SVPch,2013,127,57,82,63,4
168790724,SVPch,2014,201,362,310,157,5
168790724,SVPch,2015,199,985,784,277,8
168790724,SVPch,2016,125,1129,558,319,3
168790724,SVPch,2017,111,1494,551,434,5
168790724,SVPch,2018,471,14784,5026,2809,1
168790724,SVPch,2019,513,20741,4674,4868,4
168790724,SVPch,2020,307,24344,5061,6680,29
168790724,SVPch,2021,149,15743,3130,6623,11
172375021,Mitte_Centre,2010,146,1,8,0,NA
172375021,Mitte_Centre,2011,469,7,96,7,NA
172375021,Mitte_Centre,2012,407,15,93,26,NA
172375021,Mitte_Centre,2013,554,101,246,133,28
172375021,Mitte_Centre,2014,640,992,979,256,349
172375021,Mitte_Centre,2015,965,2797,2031,302,481
172375021,Mitte_Centre,2016,931,3909,2469,410,368
172375021,Mitte_Centre,2017,915,6888,3613,362,502
172375021,Mitte_Centre,2018,1096,10795,5784,1156,338
172375021,Mitte_Centre,2019,865,12371,4836,977,260
172375021,Mitte_Centre,2020,743,12179,3682,1251,169
172375021,Mitte_Centre,2021,496,7205,1861,675,139
179706300,adr_lu,2010,29,0,0,0,NA
179706300,adr_lu,2011,101,3,2,1,NA
179706300,adr_lu,2012,240,0,2,6,1
179706300,adr_lu,2013,244,3,71,9,NA
179706300,adr_lu,2014,230,10,44,8,1
179706300,adr_lu,2015,288,20,46,11,NA
179706300,adr_lu,2016,314,25,36,9,NA
179706300,adr_lu,2017,233,109,40,5,NA
179706300,adr_lu,2018,224,339,62,31,NA
179706300,adr_lu,2019,35,82,6,10,NA
185675039,ealkartasuna,2010,1,0,0,0,NA
185675039,ealkartasuna,2012,319,19,405,13,61
185675039,ealkartasuna,2013,392,66,901,31,567
185675039,ealkartasuna,2014,573,518,2355,45,416
185675039,ealkartasuna,2015,651,970,4627,99,462
185675039,ealkartasuna,2016,531,1158,3772,98,278
185675039,ealkartasuna,2017,754,3488,6055,275,646
185675039,ealkartasuna,2018,1109,3972,4119,474,1580
185675039,ealkartasuna,2019,778,4126,2718,347,1197
185675039,ealkartasuna,2020,829,11492,6156,1099,965
185675039,ealkartasuna,2021,309,1942,1026,112,211
189051125,frp_no,2010,159,12,32,0,29
189051125,frp_no,2011,362,86,194,31,41
189051125,frp_no,2012,297,259,232,132,100
189051125,frp_no,2013,458,1176,824,347,100
189051125,frp_no,2014,4,37,17,25,NA
189051125,frp_no,2016,40,292,67,58,1
189051125,frp_no,2017,130,2344,367,359,2
189051125,frp_no,2018,20,288,31,98,NA
190362598,sfprkp,2010,141,0,0,0,NA
190362598,sfprkp,2011,304,1,10,1,11
190362598,sfprkp,2012,326,2,49,6,35
190362598,sfprkp,2013,358,42,90,20,80
190362598,sfprkp,2014,401,368,415,93,323
190362598,sfprkp,2015,489,962,995,123,614
190362598,sfprkp,2016,450,1064,952,86,888
190362598,sfprkp,2017,436,1172,585,60,459
190362598,sfprkp,2018,624,2494,759,112,114
190362598,sfprkp,2019,452,3462,623,170,100
190362598,sfprkp,2020,242,4586,541,178,64
190362598,sfprkp,2021,164,4458,478,752,28
192521773,mszptweet,2010,503,4,30,0,5
192521773,mszptweet,2011,1474,1,192,1,NA
192521773,mszptweet,2012,1005,28,67,30,NA
192521773,mszptweet,2013,1038,74,98,97,NA
192521773,mszptweet,2014,949,63,52,27,NA
192521773,mszptweet,2015,778,105,57,56,117
192521773,mszptweet,2016,376,219,72,37,352
192521773,mszptweet,2017,98,129,34,19,228
192521773,mszptweet,2018,22,21,0,2,80
192521773,mszptweet,2019,67,59,23,22,403
193219787,ListeFritz,2010,136,1,4,0,NA
193219787,ListeFritz,2011,486,0,17,1,NA
193219787,ListeFritz,2012,601,2,14,2,NA
193219787,ListeFritz,2013,303,56,44,28,4
193219787,ListeFritz,2015,19,7,36,0,2
193219787,ListeFritz,2016,15,1,30,5,1
193219787,ListeFritz,2017,22,15,13,5,NA
193219787,ListeFritz,2018,11,1,6,5,NA
196693430,upn_navarra,2010,106,0,23,1,2
196693430,upn_navarra,2011,470,2,101,2,26
196693430,upn_navarra,2012,48,2,53,24,1
196693430,upn_navarra,2013,120,34,220,87,2
196693430,upn_navarra,2014,63,81,148,41,NA
196693430,upn_navarra,2015,497,978,2027,509,402
196693430,upn_navarra,2016,2028,3958,6447,862,287
196693430,upn_navarra,2017,1184,5454,7075,1575,375
196693430,upn_navarra,2018,1096,7432,7588,1272,385
196693430,upn_navarra,2019,1075,7499,5841,1351,1221
196693430,upn_navarra,2020,1497,14307,6646,1041,945
196693430,upn_navarra,2021,928,6644,2654,408,420
200772249,keskerakondlane,2010,378,0,0,0,NA
200772249,keskerakondlane,2011,1443,4,14,1,NA
200772249,keskerakondlane,2012,1147,0,7,0,NA
200772249,keskerakondlane,2013,438,3,0,2,NA
200772249,keskerakondlane,2014,735,37,5,5,NA
200772249,keskerakondlane,2015,617,52,16,12,NA
200772249,keskerakondlane,2016,492,56,8,21,NA
211907189,Progresivie,2011,265,14,445,28,124
211907189,Progresivie,2012,131,11,240,16,136
211907189,Progresivie,2013,159,29,302,30,68
211907189,Progresivie,2014,158,104,465,51,71
211907189,Progresivie,2015,179,104,442,28,137
211907189,Progresivie,2016,104,159,292,38,77
211907189,Progresivie,2017,346,1536,1361,146,598
211907189,Progresivie,2018,1221,10575,4571,843,2226
211907189,Progresivie,2019,418,3643,1479,374,467
211907189,Progresivie,2020,642,8995,2503,884,727
211907189,Progresivie,2021,296,4658,835,415,373
217757724,KDHsk,2010,18,0,0,0,NA
217757724,KDHsk,2011,129,0,3,3,18
217757724,KDHsk,2012,175,0,5,4,9
217757724,KDHsk,2013,60,1,5,0,14
217757724,KDHsk,2014,172,35,45,3,74
217757724,KDHsk,2015,207,29,26,3,25
217757724,KDHsk,2016,311,107,61,6,24
217757724,KDHsk,2017,2,3,0,0,3
223455196,50pluspartij,2010,1,0,2,0,NA
223455196,50pluspartij,2011,80,4,38,0,53
223455196,50pluspartij,2012,8,1,8,3,105
223455196,50pluspartij,2015,1,0,6,0,NA
223455196,50pluspartij,2016,117,158,186,32,20
223455196,50pluspartij,2017,827,6403,5675,1059,584
223455196,50pluspartij,2018,688,9083,7204,1371,392
223455196,50pluspartij,2019,539,11245,7120,1696,464
223455196,50pluspartij,2020,443,7976,4822,1752,586
223455196,50pluspartij,2021,219,3180,1851,1077,141
226841200,BDPSchweiz,2010,1,0,0,0,NA
226841200,BDPSchweiz,2013,225,88,179,57,61
226841200,BDPSchweiz,2014,289,289,334,140,102
226841200,BDPSchweiz,2015,337,952,899,119,192
226841200,BDPSchweiz,2016,176,1019,678,70,104
226841200,BDPSchweiz,2017,197,1557,719,122,96
226841200,BDPSchweiz,2018,419,5354,2054,354,152
226841200,BDPSchweiz,2019,454,5747,1999,421,181
226841200,BDPSchweiz,2020,149,2800,761,292,62
226841200,BDPSchweiz,2021,2,92,24,9,1
229205652,rahvaliitlane,2011,95,0,1,0,2
236561299,lecdh,2011,8,0,3,0,NA
236561299,lecdh,2014,694,341,988,526,147
236561299,lecdh,2015,576,390,1052,371,257
236561299,lecdh,2016,577,1315,2075,317,836
236561299,lecdh,2017,412,2874,1888,537,656
236561299,lecdh,2018,578,3707,1368,573,519
236561299,lecdh,2019,785,7380,2645,985,934
236561299,lecdh,2020,82,1044,340,165,307
236561299,lecdh,2021,69,806,283,81,232
237487471,pb4p,2011,413,15,210,1,109
237487471,pb4p,2012,112,9,51,29,254
237487471,pb4p,2013,216,28,138,15,93
237487471,pb4p,2014,553,591,923,98,366
237487471,pb4p,2015,1716,1810,3087,190,396
237487471,pb4p,2016,764,5187,4381,443,535
237487471,pb4p,2017,681,8276,6955,597,619
237487471,pb4p,2018,501,9051,5276,691,3596
237487471,pb4p,2019,613,11437,5395,798,7338
237487471,pb4p,2020,953,46709,12535,2283,3461
237487471,pb4p,2021,553,35641,9308,1364,1725
240161502,GrueneCH,2011,307,14,172,27,67
240161502,GrueneCH,2012,202,41,209,50,174
240161502,GrueneCH,2013,251,121,254,87,204
240161502,GrueneCH,2014,287,296,598,178,149
240161502,GrueneCH,2015,657,1640,1919,311,453
240161502,GrueneCH,2016,306,1912,1505,156,418
240161502,GrueneCH,2017,426,4330,2828,258,497
240161502,GrueneCH,2018,421,7179,3481,514,432
240161502,GrueneCH,2019,790,22154,6886,1703,162
240161502,GrueneCH,2020,706,21745,6261,1774,178
240161502,GrueneCH,2021,423,12136,3000,1256,115
246351917,NowaPrawica,2011,991,28,42,6,1
246351917,NowaPrawica,2012,509,26,142,8,1
246351917,NowaPrawica,2013,377,74,148,53,17
246351917,NowaPrawica,2014,1291,4532,2720,1080,41
246351917,NowaPrawica,2015,273,810,377,235,109
246351917,NowaPrawica,2016,2902,9792,5135,1218,158
246351917,NowaPrawica,2017,1462,9735,5215,911,984
246351917,NowaPrawica,2018,145,800,389,93,598
251034857,Spolitik,2011,180,16,76,30,80
251034857,Spolitik,2012,52,24,47,17,44
251034857,Spolitik,2013,182,172,319,122,87
251034857,Spolitik,2014,122,508,363,126,95
251034857,Spolitik,2015,204,1863,1840,670,57
251034857,Spolitik,2016,175,3228,1400,407,155
251034857,Spolitik,2017,134,5165,1707,846,172
251034857,Spolitik,2018,200,13156,3536,2288,97
251034857,Spolitik,2019,181,17173,2810,2591,69
251034857,Spolitik,2020,65,7450,990,2061,13
251034857,Spolitik,2021,37,2659,360,983,12
252962982,PSofficiel,2011,62,7,19,9,NA
252962982,PSofficiel,2012,409,27,478,41,104
252962982,PSofficiel,2013,372,62,614,99,116
252962982,PSofficiel,2014,841,1028,3726,1219,446
252962982,PSofficiel,2015,906,1817,4710,1159,866
252962982,PSofficiel,2016,269,1741,2168,363,610
252962982,PSofficiel,2017,119,1610,1035,292,559
252962982,PSofficiel,2018,101,2425,1360,552,433
252962982,PSofficiel,2019,186,4976,2394,1662,235
252962982,PSofficiel,2020,193,7960,2866,1450,879
252962982,PSofficiel,2021,78,1853,643,204,1545
259924796,piratskastranka,2011,295,10,62,9,207
259924796,piratskastranka,2012,951,121,298,82,25
259924796,piratskastranka,2013,397,268,435,86,49
259924796,piratskastranka,2014,597,1041,1063,174,212
259924796,piratskastranka,2015,496,1110,919,136,162
259924796,piratskastranka,2016,446,805,524,55,80
259924796,piratskastranka,2017,422,1280,696,107,105
259924796,piratskastranka,2018,1442,6938,2784,508,127
259924796,piratskastranka,2019,464,2897,1078,228,73
259924796,piratskastranka,2020,361,5476,1292,494,60
259924796,piratskastranka,2021,217,2916,545,376,86
268292782,tslkd,2011,237,1,0,2,1
268292782,tslkd,2012,935,7,8,9,NA
268292782,tslkd,2013,1180,37,26,5,NA
268292782,tslkd,2014,903,45,64,8,NA
268292782,tslkd,2015,200,63,13,12,NA
268292782,tslkd,2016,500,45,6,5,NA
268292782,tslkd,2017,198,53,9,7,NA
268292782,tslkd,2018,67,55,3,10,NA
268292782,tslkd,2019,20,13,2,3,NA
269746303,eajpnvgipuzkoa,2011,276,2,91,5,67
269746303,eajpnvgipuzkoa,2012,720,24,616,83,241
269746303,eajpnvgipuzkoa,2013,594,51,599,98,125
269746303,eajpnvgipuzkoa,2014,634,170,643,132,275
269746303,eajpnvgipuzkoa,2015,590,686,1133,77,749
269746303,eajpnvgipuzkoa,2016,676,1686,2373,65,537
269746303,eajpnvgipuzkoa,2017,324,1335,1512,86,526
269746303,eajpnvgipuzkoa,2018,191,1571,969,70,593
269746303,eajpnvgipuzkoa,2019,364,4298,1860,146,822
269746303,eajpnvgipuzkoa,2020,265,2759,1417,194,722
269746303,eajpnvgipuzkoa,2021,72,1336,542,98,216
282519312,Prawica_Rz,2011,16,1,8,4,1
282519312,Prawica_Rz,2013,2,2,8,1,NA
282519312,Prawica_Rz,2014,1,0,0,0,1
282519312,Prawica_Rz,2015,346,81,55,5,NA
282519312,Prawica_Rz,2016,598,579,448,23,17
282519312,Prawica_Rz,2017,1459,2844,2101,168,775
282519312,Prawica_Rz,2018,993,4732,2147,234,1040
282519312,Prawica_Rz,2019,273,2062,844,153,690
282519312,Prawica_Rz,2020,10,131,36,5,16
289400495,Mov5Stelle,2011,229,53,468,23,18
289400495,Mov5Stelle,2012,1107,1546,9042,2034,NA
289400495,Mov5Stelle,2013,6345,26047,97655,50622,128
289400495,Mov5Stelle,2014,3893,32665,67014,27183,303
289400495,Mov5Stelle,2015,15,1656,1862,431,275
289400495,Mov5Stelle,2016,748,102122,82026,17187,2605
289400495,Mov5Stelle,2017,1161,138463,96523,21373,978
289400495,Mov5Stelle,2018,1568,457382,193443,110656,2568
289400495,Mov5Stelle,2019,2501,680345,293448,288389,3561
289400495,Mov5Stelle,2020,2920,479071,198325,152542,1674
289400495,Mov5Stelle,2021,493,94563,28148,30844,86
293572225,RMDSZ_UDMR,2011,870,1,10,0,NA
293572225,RMDSZ_UDMR,2012,1507,11,92,11,21
293572225,RMDSZ_UDMR,2013,973,7,22,7,NA
293572225,RMDSZ_UDMR,2014,972,9,16,2,NA
293572225,RMDSZ_UDMR,2015,854,17,8,2,NA
293572225,RMDSZ_UDMR,2016,2030,24,16,5,NA
293572225,RMDSZ_UDMR,2017,987,92,45,4,NA
293572225,RMDSZ_UDMR,2018,553,125,25,20,1
293572225,RMDSZ_UDMR,2019,51,18,14,12,NA
297862387,EDUSchweiz,2011,121,3,4,2,NA
297862387,EDUSchweiz,2012,176,10,9,1,2
297862387,EDUSchweiz,2013,103,24,39,35,47
297862387,EDUSchweiz,2014,101,52,60,11,20
297862387,EDUSchweiz,2015,205,151,66,57,258
297862387,EDUSchweiz,2016,394,230,111,226,275
297862387,EDUSchweiz,2017,63,45,11,4,116
297862387,EDUSchweiz,2018,123,245,125,21,71
297862387,EDUSchweiz,2019,106,297,106,27,68
302083166,NIConservative,2011,132,1,67,5,9
302083166,NIConservative,2012,380,15,532,57,132
302083166,NIConservative,2013,429,30,502,102,136
302083166,NIConservative,2014,438,82,788,63,151
302083166,NIConservative,2015,286,225,604,102,114
302083166,NIConservative,2016,78,96,120,25,47
302083166,NIConservative,2017,36,247,210,37,13
302083166,NIConservative,2018,6,48,38,10,4
302083166,NIConservative,2019,260,1707,725,200,264
302083166,NIConservative,2020,65,402,120,56,81
302083166,NIConservative,2021,5,58,25,2,22
311525465,LutteOuvriere,2011,67,1,35,1,41
311525465,LutteOuvriere,2012,1058,26,988,93,36
311525465,LutteOuvriere,2013,1022,48,940,38,NA
311525465,LutteOuvriere,2014,977,65,2120,42,NA
311525465,LutteOuvriere,2015,1111,162,2285,47,131
311525465,LutteOuvriere,2016,823,825,1676,78,317
311525465,LutteOuvriere,2017,93,637,707,107,370
311525465,LutteOuvriere,2018,116,1024,863,53,29
311525465,LutteOuvriere,2019,743,10052,7466,974,300
311525465,LutteOuvriere,2020,373,8566,6230,680,155
311525465,LutteOuvriere,2021,187,2895,1765,206,83
318478792,dei_lenk,2011,40,0,14,6,1
318478792,dei_lenk,2012,32,0,15,2,NA
318478792,dei_lenk,2013,151,6,26,9,NA
318478792,dei_lenk,2014,133,62,77,9,NA
318478792,dei_lenk,2015,134,37,34,5,NA
318478792,dei_lenk,2016,125,27,25,6,NA
318478792,dei_lenk,2017,81,63,34,1,1
318478792,dei_lenk,2018,69,249,139,4,NA
318478792,dei_lenk,2019,86,360,199,22,8
318478792,dei_lenk,2020,51,212,91,7,1
318478792,dei_lenk,2021,37,201,69,10,89
328679706,Kommunistit,2011,124,0,0,1,NA
328679706,Kommunistit,2012,106,3,0,0,NA
328679706,Kommunistit,2013,159,10,3,2,NA
328679706,Kommunistit,2014,298,13,38,6,NA
328679706,Kommunistit,2015,194,21,41,9,NA
328679706,Kommunistit,2016,156,26,53,6,NA
328679706,Kommunistit,2017,275,122,76,10,7
328679706,Kommunistit,2018,196,1309,905,91,333
328679706,Kommunistit,2019,126,930,463,58,173
328679706,Kommunistit,2020,144,1174,457,89,285
328679706,Kommunistit,2021,98,846,299,37,126
358204197,UKIP,2011,1160,60,1474,666,250
358204197,UKIP,2012,1952,990,12161,2431,1115
358204197,UKIP,2013,2842,9522,33343,9832,278
358204197,UKIP,2014,3240,47500,77097,17519,2310
358204197,UKIP,2015,4754,144363,188114,28430,3477
358204197,UKIP,2016,3833,139546,131739,18780,2951
358204197,UKIP,2017,1703,112241,61997,21149,1119
358204197,UKIP,2018,1395,273176,124567,38734,1545
358204197,UKIP,2019,1708,271640,104546,42110,1069
358204197,UKIP,2020,276,23219,8273,5660,201
358204197,UKIP,2021,198,28654,10220,6237,216
376226019,SVP_Suedtirol,2011,29,0,1,1,1
376226019,SVP_Suedtirol,2012,440,4,60,51,4
